,label,sentences
525,5,theres legend around killer buried not dead jason voorhees unintentionally revived watery grave girl telekinetic powers and friday bandwagon rolled another sequel part pitches unlikable voorhees number annoying teen types those involved deserve respect least trying add impetus flagging series way gimmick telekinetic foe played lar parklincoln ultimately ends old old in fact considerable step fun funky part the telekinetic issue becomes something sidebar annoying theres potentially great thread involving devious doctor terry kiser never reaches heights theres little thought writing regards grief management ultimately hope something substantial gives way voorhees slicing dicing kids dont care anyway we could watch first films wanted decent confrontation fight finale saves stinkerville really weak sequel offers nothing warrant made first place know lot diehard horror fans hold the new blood either favourite friday movie since original even straight favourite friday movie personally though the new blood franchise low its arguably ridiculous isnt problem the problem take something ridiculous treat seriously riding line doesnt work friday the older grounded first movies dig absurd fun movies came later dig part vii simultaneously doesnt try either things falls apart word go final boringdisappointing avoid possible carrie vs jason subpar script released friday part vii the new blood takes place ten years previous film explains title the new blood tommy jarvis longer picture theres new set youthful blood jason spill this installment second feature jason inhuman rotting corpse fx jason end great the highlight part vii inclusion carrielike heroine mental powers squares jason end we also get terry kiser tinas therapist dr crews if youre familiar mr kiser played charismatic preacher rachel rachel mindblowing pentecostal service sequence although title blurb describes segment carrie vs jason friday formula protagonist carrielike abilities the script weak however needed tweaked work kinks makes weakest series next part iii last act part ix this entry features quality collection females franchise renowned creators failed milk potential speak mean nudity sleaze since movie little bit for instance jane staci greason robin elizabeth kaitan top women enough done role brief first buy farm robin eventually quality screen time director fails truly capture beauty for care attractive sandra heidi kozak brief skinny dipping scene meanwhile melissa susan jennifer sullivan decent depicted biyatch almost want die as far locations go part vii shot southern alabama northeast mobile bits done southern cal eg house robin killed topanga bottom line part vii another retread friday formula distinction protagonist psychokinetic powers like previous film jason totally inhuman infernal monster in addition climax best yet featuring carrie vs jason fight spectacular explosion unfortunately part vii fumbles ball little regards subpar depiction women worst script amateurish like part iii nevertheless fairly entertaining installment thankfully lacks camp iii vi note about the ending spoiler no corpse tinas dad left lake ten years original ending made clearer dads body coming lake product tinas mind powers although long chain real of course doesnt explain jasons corpse still lake early film suppose could chalk curse crystal lake fact one right mind would want visit part lake near camp blood point series the film runs minutes grade
526,5,friday viii jason takes boat jason vorhees brought back life goes kill crazy spree aboard boat bound manhattan as norm friday sequels one garners scorn praise equal measure roll dice take chance really by makers trying come new ideas keep series afloat gimmick take vorhees camp crystal lake comfort zone pitch boat boat naturally full ripe high schoolers ripe killing variously gruesome ways the presence manhattan title wholly accurate since three quarters pic set said boat standard series rules applying though vorhees seems attained dexterity paratrooper given remarkably appears kill scenes time frame impossible the sequences manhattan fun makes one lament time wasnt spent particular gimmick the acting generally weak effects work standard fare though cinematography bryan england impressive so told another divisive friday sequel breasts butts blood bone onto the big apple part either hate think great absolutely ridiculous totally misleading title jason still kills stuff thats fun guess trashfire ending already pretty bad movie final had things appeal poor finished product jason takes cruise big city released friday part viii jason takes manhattan nice change pace series suffering banality point previous installment prime example people complain part least interesting new story angle tommy jarvis going halfway house woods seeking succor psychological trauma etc part vii tried something new carrielike protagonist entry great finale hampered subpar amateurish script part viii changes things switching normal location crystal lake surrounding area ship going manhattan group high school kids adults aboard of course jason also gets vessel starts systematically wiping youths handful make manhattan jason the different setting distinguishes part viii the story split four parts the prologue takes place crystal lake features jasons resurrection great opening the brief first act takes place river crystal lake docking inlet youths adults board vessel the long second act takes place ship final act involves survivors lifeboat adventures manhattan pursued jason winsome jensen daggett stands heroine rennie places one top friday girls peter mark richman also notable rennies peculiar uncleguardian scott reeves rennies sortof boyfriend sharlene martin highlight tamara filmmakers show physique shes devious shes turnoff despite good looks kelly hu also hand the main complaint hear entry called jason takes manhattan final act takes place city this criticism never made sense film spends enough time big city final minutes mention opening snippet the fact entire second act occurs ship keeps movie onedimensional this installment reveals fairly large river flows crystal lake inlet access ocean the yacht beginning drifts river bay ship docked this jason inconspicuously reaches inlet if doubt due mistaken claim docking inlet is crystal lake pay attention crazy deckhand says later as far locations go part viii shot vancouver britannia beach british columbia los angeles alley way wharf scenes new york city bottom line part viii worthy entry series notable trying something new placing main cast cruise ship environment big city plus jensen daggett highlight female protagonist its actually better part iii vii interestingly jasons facial fx shown end arent good previous two installments theyre serviceable the film runs minutes grade
527,7,once upon time long ago certainly forgotten era horror films radio trailer would feature chilling voiceover male commentator presenting teaser synopsis slasher films plot intimations sound speech movie course would conclude radio spot following words coming soon theater near and rated under admitted without parent laughs those classic horror film radio trailers used scare weebiejeebies but boy love wholeheartedly pondering remembrance where john carpenters independent cult opus halloween concerned radio trailer less terrifying in fact made blood run ice cold though halloween one beloved horror films cinematic history debuted theatrically would october family would spend movie date night gorgeous movie theater gurnee il buying hot dogs raisinettes popcorn drinks stateoftheart concession areas bracing terror watch one theaters humongous screens even time cover poster love book covers album covers yes movie posters it artwork cover poster art always fascinated and upon seeing poster art halloween fell smitten for one unique movie posters id ever seen time and never forgot the artwork featuring mans hand wrapped around handle butchers knife pointed tip shown alignment face jack lantern creative mention original movie poster art eyes ever beheld time to day still reverberates remember reaction well standing beautiful lobby staring poster halloween hung frame movie house wall too good too good the night he came home if one horror film antagonist left permanent emboss word terror psyche michael myers from moment halloween opened screen fear came along take abode within entire the score titled halloween theme also main title eerily distinctive entire theater audience fell silence every patron hanging every piercing chord perhaps especially considering gift music the incredible john carpenter directed cowrote debra hill screenplay halloween also composed entire soundtrack carp badass sure moving set fictive town haddonfield il legendary cult film opens crowd children trickortreating halloween night and candy revelers include sixyearold boy named michael whose choice costume clown suit mask all well seemingly funfilled all hollows eve night until michael returns home evening candy collecting walks almost mechanically familys kitchen selects butchers knife cutlery set waits older sisters boyfriend whos finished sexual relations leaves walks mechanically upstairs sisters bedroom catching unawares when turns around still naked sexual escapade address younger brother michael begins take turn penetrating sharp point knife and doesnt stop blade puncturing sister collapses he walks back downstairs goes front yard wait their parents soon return home find michael standing outside face still covered mask bloodied knife young hand one parents lifts mask get first glimpse sixyearold face michael myers the year that opening it would fifteen years later michael escaped smiths grove sanitarium could return haddonfield purpose laying claim former childhood home sitting unsold since time murdered sister ended smiths grove result succumbed abandonment parents when michael myers returned haddonfield hell broke loose literally phenomenally directed cinematic ouvre halloween stars jamie lee curtis laurie strode teenaged protagonist becomes hunted michael myers donald pleasence portrays michaels psychiatrist dr sam loomis brian andrews cast play tommy doyle nancy loomis annie brackett one lauries two best friends respectively shot budget halloween would go earn million worldwide for reason true cult legend carpenter masterpiece it sheer filmmaking ingenuity landmark cinema worthy one five stars halloweens classic movie no doubt one seminal films slasher genre morethanworthy inclusion halloween season horror movie marathon but think people give reputation terms quality doesnt fully deserve the opening ten minutes closing ten minutes brilliant but everything its kind somehow boring annoying the kills good thats sort thing everything meat halloween old hat now course wasnt time ive spent formative years watching movies better acting better doesnt really matter first final liked would personally recommend give go the boogeyman cometh soulless killer michael myers escapes asylum returns illinois town murdered sister years earlier wreak havoc halloween night donald pleasence hand seriously concerned doctor john hailed progenitor blueprint slasher craze staples like unstoppable masked killer fake scares final girl undead dead of course influenced earlier slashers quasislashers like bay texas chainsaw sequels took template added elements like summer camp setting devolving supernatural killer whilst prefer films class many slashers followed like unimaginatively blunt slumber party it also keeps proceedings deadly serious unlike ones added humor campiness part the film establishes quality atmosphere raining sanitarium escape halloween night sequences the creepy ambiance helped moody score composed performed carpenter although story takes place fictional illinois town film shot los angeles area south pasadena hollywood etc okay since neighborhood scenes could anytown usa not okay trees clearly reveal late october other problems include tedious lack drive weak dialogue like conversation walking home school ring true speaking girls decent nearly good films nancy kyes loomis arguably best annie followed jamie lee curtis main protagonist whose mother janet starred flighty likable pj soles also hand another dubious part doctor hiding bushes abandoned abode speaking portentously appreciate classy atmospheric superb pick fall season also holds eminent place horror history but light flaws tad overrated gushing fans grade
528,6,might person thinks halloween ii good original final liked would personally recommend give go
529,5,conglomerate carnage different animal halloween films preceded followed season witch slowly surely gaining appreciation standalone horror film gone michael indestructible killing machine place nefarious conal cochran dan owner silver shamrock corporation specialises halloween masks cochran sinister plan year deadly dr daniel challis tom atkins ellie grimbridge stacey nelkin caught middle vile plot may salvation americana with nigel kneale involved writing process season witch delightfully fiendish definite barbs stung commercialisation holiday occasions cochran intent restoring halloween true meaning origins creating silver shamrock world order process kneale would take name credits studio tampered vision shame core essence remains even cochran warlock wicker man type could well genius with john carpenter debrah hill seeing things production chairs picture supervision standing tommy lee wallace maybe directing feels like carpenter movie dean photography foreboding synth musical score sharpness horror scenes excellent hard see michael halloween series carpenter envisaged part gone boosted irritatingly potent advertisement jingle silver shamrock variation london bridge falling down counts days halloween day carnage season witch consistently gnawing away senses having atkins propping acting helps reliable performers material race time finale edge seat credentials it work course drag narrative feels schizophrenic times camera work inept direction scenes would exposed yet asks halloween franchise fans forgiveness actually part franchise delivers smart scifi horror hybrid without shock awe distinctly remember grade film came four major reasons the excellent tv commercial john carpenters spooky music spider crawling mouth mask the decent book adaptation written young adults read time thoroughly enjoyed karen carpenter died heart attack anorexia nervosa major songs radio around time centerfold the geils band bette davis eyes kim carnes though yet seen previous two films wasnt old enough rrating parents somewhat strict kind thing really wanted see years never really got around recently found used entire halloween franchise ray pack longer sort excuse really loved wallaces work stephen kings it except last halfhour thats probably books fault directors thought vampires los muertos rather underrated added attraction watch directorial debut he impressed enjoyed film extras blu ray much if like horror films watch protagonists tom atkins stacey nelkin good liked dan oherlihy even better previously seen the virgin queen imitation life the cabinet caligari good against evil first two robocop films always dean cundey provides excellent cinematographical work soundtrack carpenter alan hogarth dependably solid dont bother negative reviews came time film released most people upset film didnt michael myers didnt give chance find yourselfin humble opinion worth purchasing least rewatch halloween movie michael meyers given sequels dreck third outing entertaining watch halloweenthemed thriller
530,6,apocalypse end world armageddon its always got face name after halloween iii veered new direction without michael myers indestructible killing machine franchise rights series changed hands came pass part though part essence brought myers back after coma ten years myers transfer sanitarium wouldnt know wakes upon hearing niece back haddonfield sets murderous rampage back began its one halloween sequels causes much debate among series fans decry lack blood ordinary screenplay viable complaints like reverts back made series start brilliantly including superbly devilish nod start film haddonfield becomes town siege work one monster donald pleasences scar faced doctor says evil two legs myers glimpsed adding unearthly suspense factor hones niece foster sister pursuit begins some interim characterisations padding run time usual teen angst romantic flannel pleasences determined dr loomis never far away remind us everyone doomed then course theres ending absolute beaut theres brains offer worthy sequel good tracer line iconic bogeyman the story moved another level leaves fans hankering dont know four five time next year different halloween timelines consider official one guess personally ive always considered one includes michael myers movies not necessarily best movies longest timeline counting season witch first halloween good lead rest particular continuity its certainly perfect movie youre looking background kills accompany october vibes could worse final had lot appealed quite work whole better original one best slashers ten years events took place halloween night michael myers escapes captivity second time returns hometown illinois direly concerned dr loomis donald pleasence hot trail myers goes daughter jamie willing take whole town haddonfield necessary the return michael ranks best slasher flicks actually superior somewhat overrated progenitor genre whereas original effective lowkey classy slasher deserves credit starting craze without flaws fixes issues improves upon strengths for instance original movie takes place halloween illinois certainly know footage since clearly looks like summer this movie contrast definitely looks like takes place fall allaround superior halloween ambiance trickortreaters forth another example lack drive fact michael kills teenagers seem formidable whilst film features mounting buildup suspense potently conveys deadly formidableness upping ante body count other advances includes lack lame dialogue like original girls walking home dr loomis much interesting things lurk bushes dilapidated abode speaking ridiculously ominous words when loomis speaks portentously entry great reason believe take instance happens police station yet another arguable improvement women although jamie lee curtis nancy kyes loomis pj soles fine original winsome ellie cornell rachel hottie kathleen kinmont kelly movie wisely takes advantage presence classy way rachel may strike anything special first story progresses emerges attractive noble final girl the franchise debuted two years october film released franchise less seven films belt meanwhile third michael myers movie keeping mind curiously disconnected michael myers mythos course rippedoff simultaneously added original components genre eg summer camp everything revolving around easily best females slasher genre well increasingly devolving supernatural killing machine sort gets revenge borrowing films instance character jamie lloyd happens mirrors tommy story arc years earlier perhaps greatest revenge better sequels least effective the original shot los angeles area south pasadena hollywood one filmed salt lake city utah region like first film streamlined overstay welcome grade
531,5,youve got help jamie youve got help find we know hes alive halloween the return michael myers picks part left michael dead obviously hes come back haddonfield intent finally killing niece jamie danielle harris due trauma lost ability speak psychic link mad uncle michael dr loomis donald pleasence hand nutty spout ominous warnings folk myers way doomed it starts quite promising shades frankenstein offering hope maybe wont sequel reeking cash cow formula unfortunately proves false dawn evidence writers ideas lacks scares narrative spark ignite suspense sequences harris superb pleasence good fun usual hams worth extended sequence barn keeps fans series happy its passable fun slasher crowd ultimately unimaginative low point halloween franchise its always neat slasher movie keeps protagonist previous entry franchise opening sequence maybe doesnt happen often halloween going well standard invincible dude stabs folk enjoyment certain degree thats great beyond theres whole lot good the revenge michael myers it teach incorrect things letter though mean theres final had lot appealed quite work whole michael myers attacks trickortreaters halloween michael myers survives descent mind shaft previous movie holds hermit year returning hometown illinois attack niece halloween trickortreaters get way as usual dr loomis donald pleasence trail the revenge michael best sense halloween point michael myers story arc considerable amount runtime involving entertaining shenanigans trickortreaters while great like previous entry pretty much par original movie actually prefer even though less classyarty blunt remember infamous closet scene original this one similarly effective sequence revolving around clothes chute jaimie lloyd ellie cornell returns previous movie rachel looks better charismatic ravenhaired wendy foxworth tina main protagonist aside jaimie blonde tamara glynn offering support samantha also fonzie wannabe bud this first movie series throw little camp comic bookyness like franchise subsequent installments the campiness two goofy deputies comic bookyness relates mysterious maninblack corresponding twist end supposed segue the curse michael like part long sequence involving similarlooking barn as movie shot greater salt lake city area utah grade
532,6,quality slasher jamie lee curtis six years girl accidently killed near lake erie cleveland area offenders gets picked prom night unknown killer leslie nielsen plays principal school father girl died combines elements night it contains prom setup conniving students first one slasher killer jamie lee curtis second disco dancing third the emphasis group teens high school reminiscent later the movie debuted months less months while least far polished filmmaking goes far scores better female front except basically comingofage flick focusing high school great lakes region threat masked assailant there less four possible suspects unable guess slayer the film runs hour minutes shot toronto area richmond hill st james cemetery scarborough bluffs don mills collegiate institute grade
533,6,more kinetic imaginative dramatic original hedonistic prom queen accidentally killed stage when spirit inadvertently released thirty years later wreaks havoc prom night seeking queen mention obtaining revenge michael ironside plays principal school man responsible death decades earlier sometimes subtitled mary night disconnected original film jamie lee curtis although trivial links this one discards disco dancing upping ante elements mixing components first two nightmare elm flicks like illusions possession the original comingofage dramawhodunit masked assailant appearing last act whereas sequel actually little better adds creative horror pizazz might say makes in case wendy lyon stands winsome protagonist shown totally nude occasions second half tiesin possession angle if favor horror films noted night arguably par although suppose superior technical level the movie runs hour minutes shot edmonton alberta stuff postproduction done toronto grade
534,4,four teens go cabininthewoods party really released early night iv deliver us slasher psycho priest manifests stigmata penchant slaying fornicating teens he escapes diocese custody returns st basil seminar converted vacation home the problem two teen couples decided alternativetotheprom celebration the two installments prom night series directly related parts ii iii involve malevolent spirit mary lou maloney part features masked assailant one crazy priest reminiscent foolkiller debuted years earlier in case four films including connected begin prom hamilton high school near cleveland ohio location clearly established original film anyone cares the first half hour night focuses local diocese problems cracked priest secretly hold captive creepy cellar chapel whatever thought section movie kind boring time nice change pace liked installment returned realistic tone part the story perks two girls meagan laura played brunette cutie nicole de boer blonde tart joy tanner prepare sneak remote summer house one parents as see plot revolves around conventional horror staple cabininthewoods the good news however used monastery interesting setting ensuing thrills rinkydink cabin there couple plot issues though for instance priest age bit years even possessed supernatural force stop normal aging process body assuming producers simply funds makeup necessary convincingly make look like so said cares slasher secondly crank call stereotypical genre meagan nonchalantly answers phone even though teens supposed house first place boyfriend whose parents object later finds maybe focused matter hand lol the film runs hour minutes shot toronto area grade bc wish someone would delivered snoozefest wasnt expecting lot still managed disappoint little bit slasher flicks known simple unpretentious movies mostly offer entertainment gruesome kills prom night iv mostly fails provide in prom night iv deliver us evil two young couples decide go romantic double date skipping prom head big secluded house belongs one boys group there chased insane former priest father jonas recently escaped kept years my biggest problem prom night iv butchery takes long time happen mistake slasher flick lets see first ten minutes see father jonas bad guy he really interesting character intense gaze overthetop demeanor later introduced young characters clearly going stalked aforementioned killer during second half hour youngsters go house romantic getaway see getting intimate eventually realizing someone lurking around the kills excessively delayed end happening minutes passed thats lot time so way see prom night iv even fun something slasher flick always they stupid carnage begin early the potentially interesting aspect movie never fully developed barely even displayed first minutes at point father jonas killer begins mumble something like dont touch hes young clearly idicates jonas abused child it also heavily implied father jonas homosexual considering kisses two men attacking assume priest dealing inner conflict since homosexuality heavily disapproved catholic church eventually resulted state selfhatred aversion towards sex result abuse presumably endured child too bad merely even hinted at point another character explains father jonas evil possessed end exactly clear deranged due traumas fact possessed perhaps things dont think writers even bothered issues honest father jonas actually appears look exactly age throughout course years if go idea possessed could explain never aged either uses effective antiaging treatment though personally found little bit slow prom night iv really mess the truth movie good production value plotwise actually ticks boxes slasher flick as acting pretty decent part nicole de boer joy tanner likeable especially latter one plays irreverent catholic school girl looked like twenties thats okay then course kills the body count perhaps little bit modest slasher kills plain theyre in end prom night iv one movies dont really stay way would unfair label unwatchable
535,6,im big fan chucky franchise throughout ups downs don mancini gang never failed bring forward watchable movie even recent entry cult chucky kind fuckup provided great enjoyment serieslong fan but subsequent movie ever matched original that first childs play didnt birth classic character classic the first time see chucky open mouth hear words real brad douriff ive seen twenty times im still floored every single one absolutely floored floored massive grin face boot final really liked would strongly recommend give time
536,6,maybe doesnt actual thriller elements original thats completely reasonable once see chucky go full force first time pretty hard try reel back is isnt mystery sequels and even step first childs play getting watch new characters experience wrong died moments always cause glee final liked would personally recommend give go
537,6,rides line original childs play movies chucky movies timeframe also tone it doesnt always work childs play favour still fun entry final had lot appealed quite work whole
538,7,one biggest moments childhood seeing poltergeist first time years old saw set old dvd parents bedroom mom recently come home hospital surgery one night dad came home library dvds one poltergeist popped dvd player without hesitation id wanted see since knew moment started poltergeist going great movie little know would become favorite movie time id want experience craig nelson jobeth williams star classic steve diane freeling live three children dana dominique dunne robbie oliver robins carol anne heather orourke cuesta verde ca soon learn home haunted spirits talk carol anne television everything seem normal first dana gives construction workers finger talks phone later shes supposed robbie huge star wars fan carol anne feeds goldfish entire tube food one night tree tries eat robbie quickly save when ghosts kidnap carol anne closet forced fight evil spirit holds daughter ever want see wellacted wellwritten welldirected great special effects poltergeist opinion greatest ghost story time lets start acting the way lines said facial expressions body language everything characters feels real craig nelsons performance steve real dad movie ive ever seen jobeth williams performance diane real mom movie ive ever seen heather orourke gives best performance ive ever seen zelda rubinstein also great it doesnt even seem like theyre acting the performances topnotch the special effects still hold still look real the plot still original set modern suburban america normal family loves rather abusive husband father poltergeist wellwritten nobody die gory keep us edge seats hooper spielberg keep subtle hardly showing ghosts poltergeist features great plot great acting great directing great writing cant recommend poltergeist enough poltergeist kids movie scary though scenes may scare creep wont scarred life in end really fun thrill ride its movie every kid must see time theyre years old for reason find trying sometimes unsuccessfully hold back tears every time see poltergeist favorite movie time truly great classic still holds years message still relevant today poltergeist tells story family nothing tear apart its classic good versus evil story story perseverance spite worst fears coming light holding together spite everything seeming fall apart its never giving hope when watched craig nelson saw dad screen see screen even when watched jobeth williams saw mom screen see screen even your experience might exactly like theres denying movie awesome know youre probably worried things youve read online scary gory boring dont the violence never gory the occasional cursing never gets bad despite everything happens theres sense hope stays entire movie let kids see theyll thank we know beast the freeling family happy functioning perfectly well one night youngest daughter announces thru tv supernatural poltergeist divides horror crowd big time gore fans simply impressed events film ghostly supernatural fans see wasted opportunity but strip away flashy production start see core joke kids infatuation goggle box yes film could easily titled banner black comedy but may lets illusions poltergeist knowing wink wink horror film substance film really could truly terrifying piece work cater tastes firmly believe main intention makers thus lies chief problems poltergeist tries hard cover bases gets confused point veers tedium shock back time digest kills genre masterpiece there moments film chill blood sense creeping menace hangs heavy storm toy clown becomes evil personified lit stormy light well violently switches something involving tree wouldnt fit creepshow on film goes suspense chairs pieces meat bammonster time it doesnt work collage genre splicing director tobe hooper producer steven spielberg firmly held responsible obvious signatures clash create uneasy bedfellow yet uneven blatantly plagiarised twilight zone episode little girl lost still find enjoying watching poltergeist slick production memorable moments clown poor darling heather orourke saying theyre first chair sequence always creepy mrs tuthill things help make frustratingly enjoyable nights viewing just dont go light afterwards guess like contemporaries remember kid staying late night amc halloween horror movie marathon week complete days watching freeling family get spooked paranormal activity watching house turn portal spirits abducting youngest daughter unlike contemporaries im split film as fan genre horror always intrigues even done poorlyreuses tired tropes when rewatching poltergeist seems twentieth time early twenties movie seems dated point made bonechilling first place seems calm little ridiculous perhaps im desensitized type movie perhaps ill appreciate family craig nelson but currently film struggles pacing unconvincing effects see scene childrens room closet tries vacuum face scene youll know nature attempting family friendly horror movie sustained years since release however performances cast specifically parents overall still fun film considerable flaws hasnt aged well recommended kids hell yes how else going attain fear clowns this movie holds special place heart yes standards special effects could better but weve seen remake know new always mean improved this like horror movie suitable older kids well as much appreciate rated horror like better because like movie focuses much story characters the fear family emotions movie feel genuine even watching today dont find acting top much people see movie become trope many generation saw first the score movie famous line theyre here always important part pop culture much shower scene psycho
539,8,shocking rather frightening friedkins the exorcist film shocks rather scares well made film achieved notoriety via pea soup slow intelligent film strong performances yet also mostly disappointing one dare go beyond hype actually experience first time for film succeed frightening audience none hype recommend the changeling starring george scott now that scary movie
540,4,respect world john boormanhis point blank deliverance excellentbut sequel one greatest horror movies ever made simply falls listless flat of course script extremely talky lifelessas exorcised wonder shock william friedkins vision battle good vs evil would entail yes sir richard burton great actoryet shoehorned crappy script irritating peccadillos left unrestrained chore bore watch though seen two recent prequels exorcist franchise safely say exorcist ii worst horror movie ever made way never seemed intention certainly worst original trilogyand country mile this work would probably bore demons much would decide get regan macneils body perhaps even leave earths plane altogether never even wanting return ticket
541,6,very good sequel retains high standard blattys original screenplay set in going original exorcist trilogy dvd two versions remarkable original well two recent prequels far unwatched intrigued seeing oscarwinning writer william peter blattys second stint behind camera record adored the ninth configuration done decade prior especially franchise became breadandbutter though loved two films earlier cowrote shot dark the omega man he quite credible jobboth writing helming picture to didnt matter much linda blair wasnt involvedi like became search alreadydead serial killerand great fan george scott genre films since likes dr strangelove the changeling the scares shocks genuine suspense interest it made wish even sequels made that good
542,7,we got edge cochise close retirement detective sergeant roger murtaugh bit disturbed find hes breaking new partner even turns fellow detective martin riggs since death wife scant regard life around light plot character development lethal weapon none less shines bright beacon buddy buddy action film done roughly hour forty five minutes quips action villainy heroics cross generationalcultural divides all else needed star duo buoyant chemistry thankfully richard donners movie clip load mel gibson riggs trigger happy suspected loony ragged edge wonderfully playing danny glovers superb old nonsense sage old copper riggs hard dude quickly became cinematic hero many unstoppable force quip tongue glint eye gibson terrific perfectly cast gary buseys psychos us henchman flits picture gleeful nastiness shane blacks script crackles super stunt work starts take hold chief villain mitchell ryan the general almost bystander though theres odd piece careless editing really lethal weapon winning formula box office punters promptly lapped three sequels differing quality would follow template movie genre worthy nostalgic revisits time day one best action movies alltime book right die hard lethal weapon still holds well thanks chemistry mel gibson danny glover even overthetop staged fight scene end around entertaining flick reason decided watch today saw ae rather watch crappy edited version watch real deal hd
543,7,truly great sequel expands upon friendship born first picture intrepid cop partners riggs murtaugh trail south african diplomats using diplomatic immunities engage criminal activities with success lethal weapon made common sense follow sequel all elements place cast director writers back another slice buddy buddy action bonanza the change course villains represented joss ackland derrick oconnors weasel south african bastardos joe pesci enters fray comical leo getz federal witness cop duo babysit till trial right tone film set ears split eyes get dazzled high speed car chase riggs murtaugh hot pursuit whilst exchanging customary difference opinion regards police work we know mates know riggs still lethal weapon murtaugh old school copper so whilst theres nothing new formula remains makers flesh relationship film progresses one two scenes absolute gold dust boys lives come serious threat we spite carnage surrounds involved yes charm relationship care its good writing regardless charges quarters films nasty shallow excuses making money its fair say gibsons movie written way some riggs back story filled even gets love interest slender form patsy kensit riggs cracks jokes outrageous mental stuff glovers still fine work gibsons shadow murtaugh continues counter opposite astute written sequences involving murtaugh south african core story excellently handled glover regardless character development nifty political observations action dominates proceedings director richard donner wail time putting cast paces theres explosions fights shootouts high speed pursuits goes till get finale potential cliffhanger one two inferior sequels would follow still made serious money serves notice last time elements came together successfully stylish hollywood action comedy two impressionable lead actors providing lesson screen chemistry success fun sequel plenty action teamwork gibson glover great joe pesci fine kind got bit annoying still highly entertaining years later
544,6,the public get want in third instalment popular lethal weapon series murtaugh counting days till finally hangs badge riggs run excop dealing special copkilling bullets in total four lethal weapon films regardless quality declined quality release film made gargantuan amounts money who could blame involved milking worth paying public demanded eh made million part went make worldwide million thus ensuring part inevitable but lethal weapon actually good was loyal paying public rewarded time well yes chances already fan series deliver wanted hoped director richard donner team writers shrewdly cottoned basic fact ante raised its pretty light plot truth enter explosions action make riggs comically reckless usual well successful formula even riggs murtaugh essence comedy double act one man love sequence withstanding into mix comes karatekicking internal affairs female sergeant lorna cole agreeable turn rene russo simultaneously gives riggs scope gags love interest love hate joe pesci pops mirth whiny leo getz stuart wilson gets play bad guy relish show slam bangery japes film also boasts affecting strand kids guns streets course scum put guns hands its simple disposable world popcorn actioner yeah good came series still entertaining viewing series fans regardless
545,7,overall movie strange it suspenseful moments overall want great horror film and definitely wouldnt call comedy based hype wasnt impressed cute creatures morph hellions christmas traveling inventor hoyt axton brings home cute animal bought shop chinatown christmas gift rules care broken hell breaks loose zach galligan plays son phoebe cates girlfriend mixes christmas movie comedy fantasy horror entertaining popcorn flick the mogwai creatures cute sure safe movie going play thankfully turns amusingly edgy the inclusion cutie phoebe cates helps the film runs hour minutes shot universal studios universal city california grade weirdly one favourite christmas movies it heartwarming little scary outright amusing its one films bad guys still show also girl look little like adult star ava dalush anyway im saying gremlins another classic
546,6,the original already little bit sly humour hint sarcastic tone still heart actual horror movie the new batch though changes lighthearted hokey metahumour spades its comedy but doesnt suffer gremlins absolute joy final really liked would strongly recommend give time
547,7,ah kids adventure films fondly remember in effort ward property developers save walshs move away mikey walsh brand walsh intrepid friends set look pirate treasure believe exists discovery dust covered map fun fun fun treasure pirates booby traps crooks weird cellar dwelling humans water slides wishing wells budding teenager romances the goonies directed richard donner written steven spielberg christopher columbus the goonies one rare animals thrills children bewitches adults equal measure romping along fair old click film never stops pause breath thus dragging viewers along ride there expense spared production sets delightful cast mostly engaging theres minor annoyances girls adventure caricatures itches easy scratch engaged fantastical charms its film loved childhood hopefully stay far beyond adult years junior raiders of the lost ark perhaps maybe still one wholly satisfying action adventure experience one thats standing test time many us fondly nostalgic glasses perched delicately end nose such classic glad shown cinema reopened looked amazing big screen second time seeing quite classic book still fun familyadventure flick nice production design nice cast along great talent behind camera spielberg producing story chris columbuss script richard donner directing added bonus oregonian filmed astoria
548,6,high definition necessity delightful homage swashbucklers zorro senior tutors zorro junior way blade combined goal to enact revenge don rafael montero capt harrison love respectively martin campbell interesting wise choice latest take swashbuckling heroics latin robin hood campbell man directors chair james bonds reinvigorations firstly golden eye casino royale for evident the mask of zorro delusions grandeur pantheon cinema wants action film pure fantastical flamboyance pouring practically every frame it honours swashers old ensuring genre boxes ticked yep got swords plenty yep got dashing hero actually yep got spiffing looking villain yes got heaving bosom led romance mix well while campbell team screenwriters gleefully ensure humour prominent thing thus keeping fantasy comic book realm zorros essence comes the stunt work show top draw none horse chase sequence zorro tips hat former glorious genre pieces well done tony angelotti other notable technical aspects deserve mention costumes graciela mazón desirable age high definition cinema good make work really comes fore department sterling work picture check elenas gorgeous face the cast basically strong antonio banderas slips zorro cape charming ease though nice see spanish actor playing famous spanish character adaptation irony zorro mexican anthony hopkins elegant ever elder newly retired zorro aka don diego de la vega catherine zeta jones positively ravishing elena stuart wilson nice line pompous villainy don rafael montero some minor complaints dwell within picture campbell lot fit running time two hours twenty odd minutes makes wait rip roaring finale longer one first wished though sure let noted gold mine action bonanza pics end totally worth wait weak cast matt letscher captain love oddly looking like kiefer sutherland tribute act lacks real menace pretty well written role james horners score lacks necessary boom boom bang bang someone like alfred newman would provided comedy horse strand pushes boundaries acceptable genre homages little far but really moan groan irks dont alter trajectory the mask of zorros blade it isnt trying anything whisk along blade swashing ride something assuredly succeeds
